src,dst,probability
1317,385,0.2723833333333333
1317,18104,0.01616666666666665
1317,1503,0.5
1317,8587,0.01
1317,301,0.19168333333333332
1317,409,0.26926666666666665
1317,1250,0.02
1317,1486,0.01
1317,339,0.20161666666666667
1317,1871,0.2638833333333333
1317,22904,0.01
2662,4991,0.0347
2662,205,0.24471666666666664
2662,1503,0.5
2662,5716,0.3779107142857143
2662,13854,0.22421019900497513
2662,2753,0.07146666666666665
2662,15113,0.05016666666666665
2662,13553,0.03006666666666665
2662,18189,0.15083333333333332
2662,22989,0.01296666666666665
2662,22991,0.020625
6525,4,0.22251666666666667
6525,920,0.08158333333333333
6525,1035,0.01426666666666665
6525,9,0.25538333333333335
6525,1503,0.5
6525,486,0.01391666666666665
3002,1503,0.5
3002,8137,0.2540833333333333
3002,20367,0.22078725490196077
3002,701,0.019483333333333325
3002,519,0.48235
3002,2165,0.14976666666666666
3002,24616,0.01
3002,4379,0.01
3002,31930,0.01
3002,31931,0.01
3002,3228,0.052849999999999994
3002,31933,0.2541833333333333
292,4,0.22251666666666667
292,4991,0.0347
292,205,0.24471666666666664
292,370,0.38198333333333334
292,1020,0.01
292,920,0.08158333333333333
292,2670,0.3493833333333333
292,4821,0.0275
292,1503,0.5
292,1062,0.1885
292,301,0.19168333333333332
292,339,0.20161666666666667
292,14571,0.01
292,1286,0.30388333333333334
292,5427,0.14163333333333333
292,4363,0.026
292,1291,0.0164
292,28091,0.13693333333333332
292,18223,0.13196666666666665
9625,4,0.22251666666666667
9625,1503,0.5
9625,1115,0.012283333333333327
9625,339,0.20161666666666667
9625,1988,0.27183333333333337
899,4,0.22251666666666667
899,5933,0.08783333333333333
899,5800,0.13426666666666665
899,20619,0.01
899,5809,0.13316666666666666
899,1503,0.5
899,301,0.19168333333333332
899,18044,0.09608333333333334
899,5827,0.25738333333333335
899,19211,0.13466666666666666
899,17528,0.01
899,17564,0.2476722222222222
899,31402,0.21921666666666667
899,7437,0.0246
1020,4,0.22251666666666667
1020,5933,0.08783333333333333
1020,292,0.0123
1020,6225,0.01
1020,1503,0.5
1020,400,0.10351666666666665
1020,301,0.19168333333333332
1020,24432,0.01
1020,21907,0.01
1020,1115,0.012283333333333327
1020,23291,0.07413333333333333
1020,14991,0.2557833333333333
1020,1884,0.0151
1020,510,0.11571666666666666
1020,31894,0.2532833333333333
1020,1193,0.25598333333333334
1020,15826,0.07207121212121209
920,4,0.22251666666666667
920,5933,0.08783333333333333
920,11008,0.2618333333333333
920,22188,0.01
920,638,0.041316666666666654
920,7939,0.2546833333333333
920,4299,0.1659611111111111
920,5073,0.2727833333333333
920,4304,0.14059848484848483
920,1341,0.01
920,13051,0.27946666666666664
920,1503,0.5
920,4308,0.015183333333333326
920,1942,0.2672833333333333
920,400,0.10351666666666665
920,1062,0.1885
920,301,0.19168333333333332
920,6236,0.01716666666666665
920,17859,0.01
920,18108,0.0111
920,7942,0.044149999999999946
920,5716,0.2519404761904762
920,17335,0.01
920,11262,0.01
920,5963,0.2673833333333333
920,7821,0.0199
920,4323,0.025
920,13069,0.26358333333333334
920,5827,0.25738333333333335
920,13383,0.2060201754385965
920,339,0.20161666666666667
920,15596,0.12232575757575756
920,11038,0.17773333333333333
920,23191,0.25675
920,16967,0.11761666666666666
920,10424,0.010583333333333327
920,10568,0.2660666666666667
920,12744,0.015683333333333323
920,18124,0.0272
920,14989,0.25808333333333333
920,18125,0.21433333333333332
920,21731,0.0313
920,18128,0.25658333333333333
920,9276,0.27408333333333335
920,20414,0.09458333333333334
920,9670,0.01
920,18478,0.013483333333333326
920,19699,0.18471666666666667
920,19700,0.18311666666666665
920,15970,0.01
920,2138,0.34958333333333336
920,19702,0.01
920,13668,0.07643333333333333
920,19214,0.09908333333333333
920,4343,0.0208
920,15604,0.01
920,4344,0.0868
920,17653,0.01
920,7655,0.26475
920,17081,0.01
920,12745,0.16889871794871794
920,2157,0.12376666666666666
920,15971,0.2713833333333333
920,7037,0.01
920,18145,0.01076666666666665
920,20420,0.01
920,352,0.1198
920,2071,0.2779833333333333
920,11279,0.01646666666666665
920,18052,0.18361666666666665
920,6902,0.03329999999999995
920,2753,0.07146666666666665
920,6080,0.0517
920,679,0.0938
920,6081,0.05115
920,31375,0.25648333333333334
920,15608,0.01
920,12119,0.06711666666666666
920,18156,0.15153333333333333
920,10446,0.03413333333333332
920,960,0.0951
920,32207,0.03753333333333333
920,12748,0.0327
920,20626,0.0233
920,11711,0.0347
920,13106,0.10738333333333333
920,17678,0.01
920,15779,0.01
920,2164,0.04818333333333333
920,18159,0.0126
920,15611,0.01
920,15113,0.05016666666666665
920,9906,0.29636666666666667
920,17874,0.019383333333333325
920,529,0.2559166666666667
920,5762,0.28768333333333335
920,16690,0.03175
920,11769,0.15176666666666666
920,23236,0.23156904761904762
920,17685,0.2599666666666667
920,15075,0.0129
920,20386,0.09998333333333334
920,689,0.36216666666666664
920,13486,0.0528
920,13115,0.2755666666666666
920,16772,0.05942777777777778
920,4196,0.01
920,4365,0.13233333333333333
920,325,0.018583333333333327
920,10707,0.1303833333333333
920,9180,0.2617833333333333
920,23961,0.01
920,32213,0.01
920,18189,0.15083333333333332
920,8398,0.056783333333333325
920,31403,0.0127
920,14201,0.019083333333333327
920,17011,0.2583833333333333
920,22228,0.25438333333333335
920,29604,0.2588833333333333
920,18200,0.011683333333333323
920,8005,0.057566666666666655
920,10471,0.0177
920,24616,0.01
920,29605,0.01
920,23204,0.18530757575757573
920,17069,0.018083333333333326
920,15844,0.01886666666666665
920,4380,0.0519
920,18217,0.0319
920,13152,0.01
920,19348,0.0247
920,21902,0.25786666666666663
920,20397,0.14523333333333333
920,29537,0.2643333333333333
920,31418,0.0104
920,7785,0.026966666666666653
920,22991,0.01375
920,2757,0.011433333333333325
920,2009,0.0162
920,25843,0.01
920,4405,0.037349999999999994
920,19883,0.05444393939393938
920,15877,0.01
920,10726,0.03226666666666665
920,7937,0.0529
920,1225,0.26058333333333333
920,20599,0.26006666666666667
380,4,0.22251666666666667
380,1035,0.01426666666666665
380,1503,0.5
380,1062,0.1885
380,301,0.19168333333333332
380,1703,0.19683333333333333
380,9645,0.09128333333333333
380,1265,0.01
380,461,0.09791666666666665
380,2070,0.01
380,494,0.0118
380,1988,0.27183333333333337
380,514,0.18071666666666666
380,19,0.03848333333333333
380,2015,0.01
381,5931,0.01
381,4,0.22251666666666667
381,6521,0.01
381,1317,0.0116
381,205,0.24471666666666664
381,367,0.047083333333333324
381,385,0.2723833333333333
381,1035,0.01426666666666665
381,2670,0.3493833333333333
381,2671,0.0262
381,1341,0.01
381,1503,0.5
381,1942,0.2672833333333333
381,301,0.19168333333333332
381,409,0.26926666666666665
381,5087,0.1783238095238095
381,9640,0.25588333333333335
381,17621,0.18201666666666666
381,2989,0.01
381,1115,0.012283333333333327
381,5367,0.16551666666666665
381,8343,0.01
381,1274,0.1267
381,1871,0.2638833333333333
381,456,0.08484393939393937
381,461,0.09791666666666665
381,27847,0.01
381,7259,0.030383333333333325
381,476,0.01
381,5011,0.29688333333333333
381,3052,0.01
381,14932,0.2710666666666667
381,29429,0.26108333333333333
381,17558,0.01
381,352,0.1198
381,20165,0.01
381,7322,0.26736666666666664
381,221,0.0299
381,29467,0.025983333333333324
381,19,0.03848333333333333
381,15451,0.0407
381,202,0.0102
381,554,0.0385
381,556,0.14491666666666658
381,29501,0.25738333333333335
381,18713,0.048043939393939375
381,2009,0.0162
1455,4,0.22251666666666667
1455,1314,0.01
1455,2662,0.2269611111111111
1455,205,0.24471666666666664
1455,6525,0.2584666666666667
1455,11067,0.2547833333333333
1455,4299,0.1659611111111111
1455,3566,0.2629666666666666
1455,381,0.0172
1455,13653,0.16481666666666664
1455,7523,0.10538333333333333
1455,8327,0.18096666666666666
1455,1341,0.01
1455,393,0.26398333333333335
1455,1503,0.5
1455,5953,0.01
1455,400,0.10351666666666665
1455,1062,0.1885
1455,2314,0.0108
1455,301,0.19168333333333332
1455,5268,0.01
1455,11788,0.01
1455,437,0.01365
1455,339,0.20161666666666667
1455,6545,0.11341666666666665
1455,461,0.09791666666666665
1455,15738,0.017183333333333325
1455,20374,0.13336666666666666
1455,13774,0.25558333333333333
1455,31373,0.26126666666666665
1455,1988,0.27183333333333337
1455,1193,0.25598333333333334
1455,5439,0.0332
1455,11128,0.07783333333333334
1455,9927,0.01
1455,355,0.26708333333333334
1455,202,0.0102
1455,566,0.2567833333333333
1455,8942,0.0289
1455,22610,0.2549666666666667
1455,27060,0.01
1455,24616,0.01
1455,10086,0.25766666666666665
1455,31160,0.2540833333333333
1455,14002,0.25458333333333333
1455,27920,0.01
1455,10255,0.11931666666666667
385,1503,0.5
385,403,0.2543166666666667
385,1250,0.02
385,18592,0.01
385,14165,0.2537833333333333
385,352,0.1198
385,5762,0.28768333333333335
1035,4,0.22251666666666667
1035,205,0.24471666666666664
1035,6525,0.2584666666666667
1035,370,0.38198333333333334
1035,381,0.0172
1035,297,0.0196
1035,2670,0.3493833333333333
1035,9,0.25538333333333335
1035,2671,0.0262
1035,393,0.26398333333333335
1035,1503,0.5
1035,6331,0.0104
1035,400,0.10351666666666665
1035,1062,0.1885
1035,301,0.19168333333333332
1035,2450,0.2825833333333333
1035,431,0.032083333333333325
1035,1486,0.01
1035,339,0.20161666666666667
1035,1274,0.1267
1035,456,0.08484393939393937
1035,25053,0.011083333333333324
1035,461,0.09791666666666665
1035,2689,0.03168333333333333
1035,1973,0.01
1035,5193,0.03925
1035,679,0.0938
1035,1988,0.27183333333333337
1035,6393,0.01
1035,29466,0.2592833333333333
1035,15451,0.0407
1035,71,0.19890000000000002
1035,554,0.0385
1035,22722,0.25738333333333335
1035,2417,0.20869761904761902
1035,579,0.10738333333333333
1035,1896,0.04293333333333332
1035,3020,0.0126
1038,12754,0.01
1038,292,0.0123
1038,3117,0.22513333333333335
1038,371,0.13206666666666667
1038,380,0.01
1038,381,0.0172
1038,9,0.25538333333333335
1038,1503,0.5
1038,301,0.19168333333333332
1038,1115,0.012283333333333327
1038,339,0.20161666666666667
1038,1274,0.1267
1038,456,0.08484393939393937
1038,461,0.09791666666666665
1038,1162,0.07373333333333333
1038,1988,0.27183333333333337
1038,529,0.2559166666666667
4482,4,0.22251666666666667
4482,1341,0.01
4482,1503,0.5
4482,301,0.19168333333333332
4482,28789,0.16421666666666665
4482,7216,0.018883333333333325
2670,205,0.24471666666666664
2670,370,0.38198333333333334
2670,2671,0.0262
2670,1503,0.5
2670,1062,0.1885
2670,301,0.19168333333333332
2670,2450,0.2825833333333333
2670,27654,0.01
2670,1274,0.1267
2670,456,0.08484393939393937
2670,11103,0.01
2670,15913,0.01
2670,5980,0.016583333333333325
2670,2689,0.03168333333333333
2670,29426,0.01
2670,221,0.0299
2670,29466,0.2592833333333333
2670,15451,0.0407
2670,71,0.19890000000000002
2670,5463,0.25676666666666664
2670,2700,0.0234
2670,2417,0.20869761904761902
9,1503,0.5
9,4596,0.01081666666666665
1341,4,0.22251666666666667
1341,920,0.08158333333333333
1341,381,0.0172
1341,1035,0.01426666666666665
1341,18104,0.01616666666666665
1341,17609,0.25508333333333333
1341,1503,0.5
1341,400,0.10351666666666665
1341,1062,0.1885
1341,301,0.19168333333333332
1341,17651,0.17621666666666666
1341,10645,0.015433333333333325
1341,24616,0.01
393,4,0.22251666666666667
393,4718,0.21353333333333332
393,1926,0.25906666666666667
393,4304,0.14059848484848483
393,1035,0.01426666666666665
393,297,0.0196
393,1458,0.02065
393,2670,0.3493833333333333
393,1503,0.5
393,400,0.10351666666666665
393,1062,0.1885
393,2450,0.2825833333333333
393,83,0.3029833333333333
393,16917,0.01
393,339,0.20161666666666667
393,1274,0.1267
393,456,0.08484393939393937
393,461,0.09791666666666665
393,5226,0.1575833333333333
393,486,0.01391666666666665
393,65,0.02181666666666665
393,679,0.0938
393,1988,0.27183333333333337
393,519,0.32156666666666667
393,11945,0.016283333333333327
393,5439,0.0332
393,71,0.19890000000000002
393,554,0.0385
393,565,0.2587833333333333
393,2417,0.20869761904761902
393,16697,0.01
1503,2662,0.2269611111111111
1503,205,0.24471666666666664
301,2662,0.2269611111111111
301,205,0.24471666666666664
301,370,0.38198333333333334
301,2670,0.3493833333333333
301,2671,0.0262
301,1503,0.5
301,1062,0.1885
301,1762,0.015050000000000001
301,20362,0.01
301,9797,0.0547
301,7675,0.0144
301,419,0.02786666666666665
301,28849,0.01
301,2450,0.2825833333333333
301,1274,0.1267
301,11103,0.01
301,461,0.09791666666666665
301,2689,0.03168333333333333
301,1548,0.0332
301,8065,0.01
301,5011,0.29688333333333333
301,17261,0.01
301,2070,0.01
301,3197,0.0285
301,1286,0.30388333333333334
301,6014,0.01
301,18311,0.01
301,5793,0.01
301,2553,0.12521666666666667
301,16690,0.03175
301,4363,0.026
301,15451,0.0407
301,71,0.19890000000000002
301,23003,0.0153
301,18189,0.15083333333333332
301,9207,0.01986666666666665
301,8942,0.0289
301,10054,0.01
301,2417,0.20869761904761902
301,30578,0.0123
9636,4,0.22251666666666667
9636,2662,0.2269611111111111
9636,21362,0.14093333333333333
9636,920,0.08158333333333333
9636,4720,0.12203333333333333
9636,1503,0.5
9636,1062,0.1885
9636,1274,0.1267
9636,5008,0.0403
9636,24672,0.01
9636,21426,0.25598333333333334
9636,7959,0.2552833333333333
9639,4,0.22251666666666667
9639,1317,0.0116
9639,2662,0.2269611111111111
9639,205,0.24471666666666664
9639,292,0.0123
9639,370,0.38198333333333334
9639,1020,0.01
9639,380,0.01
9639,381,0.0172
9639,385,0.2723833333333333
9639,1035,0.01426666666666665
9639,1038,0.01
9639,2670,0.3493833333333333
9639,9,0.25538333333333335
9639,2671,0.0262
9639,1461,0.25948333333333334
9639,1503,0.5
9639,6331,0.0104
9639,1062,0.1885
9639,301,0.19168333333333332
9639,9797,0.0547
9639,5087,0.1783238095238095
9639,2450,0.2825833333333333
9639,49,0.01285
9639,431,0.032083333333333325
9639,9649,0.01
9639,1115,0.012283333333333327
9639,1274,0.1267
9639,1871,0.2638833333333333
9639,456,0.08484393939393937
9639,6806,0.01
9639,2689,0.03168333333333333
9639,5226,0.1575833333333333
9639,9540,0.012683333333333324
9639,1286,0.30388333333333334
9639,1884,0.0151
9639,5193,0.03925
9639,1988,0.27183333333333337
9639,6393,0.01
9639,17468,0.11831666666666665
9639,19,0.03848333333333333
9639,15451,0.0407
9639,1291,0.0164
9639,325,0.018583333333333327
9639,355,0.26708333333333334
9639,71,0.19890000000000002
9639,202,0.0102
9639,329,0.13876666666666665
9640,359,0.2596833333333333
9640,4,0.22251666666666667
9640,1317,0.0116
9640,370,0.38198333333333334
9640,381,0.0172
9640,385,0.2723833333333333
9640,1035,0.01426666666666665
9640,2671,0.0262
9640,1503,0.5
9640,301,0.19168333333333332
9640,1250,0.02
9640,6338,0.09336666666666665
9640,1363,0.01
9640,7613,0.13366666666666666
9640,339,0.20161666666666667
9640,1274,0.1267
9640,1871,0.2638833333333333
9640,11103,0.01
9640,1973,0.01
9640,23676,0.13136666666666666
9640,29429,0.26108333333333333
9640,1884,0.0151
9640,221,0.0299
9640,19,0.03848333333333333
9640,10602,0.015183333333333326
9640,325,0.018583333333333327
9640,554,0.0385
9641,4,0.22251666666666667
9641,2662,0.2269611111111111
9641,205,0.24471666666666664
9641,1503,0.5
9641,301,0.19168333333333332
9641,1464,0.09548333333333334
9641,4994,0.05692777777777778
9641,83,0.3029833333333333
9641,2249,0.01306666666666665
9641,1481,0.01055
9641,1274,0.1267
9641,11711,0.0347
9641,6660,0.01
9641,8942,0.0289
9641,6673,0.01
9641,30578,0.0123
9641,6703,0.19196666666666667
9645,4,0.22251666666666667
9645,990,0.01
9645,380,0.01
9645,4304,0.14059848484848483
9645,1035,0.01426666666666665
9645,1503,0.5
9645,1062,0.1885
9645,301,0.19168333333333332
9645,1274,0.1267
9645,456,0.08484393939393937
9645,5226,0.1575833333333333
9645,202,0.0102
9645,554,0.0385
9645,3637,0.14450000000000002
9647,4,0.22251666666666667
9647,4991,0.0347
9647,920,0.08158333333333333
9647,1503,0.5
9647,403,0.2543166666666667
9647,5716,0.2519404761904762
9647,11037,0.2646333333333333
9647,11178,0.01
9647,11534,0.016066666666666653
9647,11039,0.01
9647,25881,0.01
9647,9276,0.27408333333333335
9647,15993,0.0144
9647,31128,0.01
9647,2138,0.34958333333333336
9647,4344,0.0868
9647,9546,0.01
9647,10896,0.11143333333333333
9647,4345,0.10619848484848483
9647,12745,0.16889871794871794
9647,15971,0.2713833333333333
9647,11666,0.02711666666666665
9647,7411,0.2672833333333333
9647,32636,0.0178
9647,17141,0.2533722222222222
9647,16076,0.06346666666666666
9647,2753,0.07146666666666665
9647,13102,0.19781666666666667
9647,679,0.0938
9647,6081,0.05115
9647,16079,0.25748333333333334
9647,960,0.0951
9647,20626,0.0233
9647,13549,0.01
9647,3506,0.12281666666666666
9647,2164,0.04818333333333333
9647,10908,0.01
9647,24892,0.14366666666666666
9647,9906,0.29636666666666667
9647,10848,0.07651666666666665
9647,9908,0.01
9647,19254,0.26425
9647,5762,0.28768333333333335
9647,11677,0.05596666666666665
9647,16003,0.03405
9647,7921,0.26858333333333334
9647,4365,0.13233333333333333
9647,16997,0.01
9647,9987,0.04369999999999995
9647,21704,0.20457807017543858
9647,13134,0.0644
9647,10859,0.2730666666666667
9647,2417,0.20869761904761902
9647,8005,0.057566666666666655
9647,14116,0.01
9647,32669,0.21123333333333333
9647,17946,0.0124
9647,22234,0.25898333333333334
9647,32671,0.014933333333333325
9647,10480,0.26326666666666665
9647,17197,0.2641833333333333
9647,17947,0.01
9647,10203,0.01
1106,4,0.22251666666666667
1106,205,0.24471666666666664
1106,1503,0.5
1106,1062,0.1885
1106,301,0.19168333333333332
1106,191,0.01
1106,1177,0.13306666666666664
1106,3982,0.2526833333333333
1106,1884,0.0151
1106,2287,0.061666666666666654
1106,325,0.018583333333333327
1106,71,0.19890000000000002
1106,2417,0.20869761904761902
1106,1574,0.14056666666666665
1106,331,0.3186833333333333
1372,1503,0.5
1372,6993,0.12722619047619044
1372,13565,0.25486666666666663
1372,503,0.16508333333333333
1372,960,0.0951
2469,4,0.22251666666666667
2469,9711,0.2541833333333333
2469,1503,0.5
2469,27769,0.17541666666666667
2469,23151,0.25798333333333334
2469,1115,0.012283333333333327
2469,17338,0.01
2469,11106,0.01
2469,5226,0.1575833333333333
2469,11116,0.01
2469,19699,0.18471666666666667
2469,5227,0.13793333333333332
2469,17657,0.13356666666666664
2469,7837,0.015083333333333324
2469,1988,0.27183333333333337
2469,4372,0.14556666666666665
9649,4,0.22251666666666667
9649,1314,0.01
9649,6192,0.01
9649,2089,0.01
9649,2670,0.3493833333333333
9649,1503,0.5
9649,1062,0.1885
9649,403,0.2543166666666667
9649,409,0.26926666666666665
9649,1250,0.02
9649,83,0.3029833333333333
9649,431,0.032083333333333325
9649,1274,0.1267
9649,5975,0.25558333333333333
9649,5980,0.016583333333333325
9649,5390,0.01
9649,4345,0.10619848484848483
9649,6393,0.01
9649,519,0.32156666666666667
9649,554,0.0385
9649,2700,0.0234
1115,4,0.22251666666666667
1115,990,0.01
1115,5933,0.08783333333333333
1115,1440,0.01016666666666665
1115,1314,0.01
1115,1317,0.0116
1115,205,0.24471666666666664
1115,367,0.047083333333333324
1115,1926,0.25906666666666667
1115,292,0.0123
1115,1020,0.01
1115,380,0.01
1115,381,0.0172
1115,385,0.2723833333333333
1115,1035,0.01426666666666665
1115,297,0.0196
1115,1038,0.01
1115,2671,0.0262
1115,1341,0.01
1115,393,0.26398333333333335
1115,1503,0.5
1115,5953,0.01
1115,400,0.10351666666666665
1115,1062,0.1885
1115,301,0.19168333333333332
1115,5956,0.13306666666666664
1115,9639,0.01
1115,9640,0.25588333333333335
1115,22870,0.01
1115,5826,0.01
1115,14893,0.05883333333333332
1115,1106,0.01
1115,9438,0.01
1115,2469,0.22443333333333335
1115,4323,0.025
1115,339,0.20161666666666667
1115,1274,0.1267
1115,25053,0.011083333333333324
1115,11265,0.25898333333333334
1115,5980,0.016583333333333325
1115,461,0.09791666666666665
1115,15599,0.2651
1115,2689,0.03168333333333333
1115,17644,0.09698333333333334
1115,9670,0.01
1115,1548,0.0332
1115,10580,0.01
1115,1177,0.13306666666666664
1115,21965,0.09158333333333334
1115,1286,0.30388333333333334
1115,3982,0.2526833333333333
1115,1884,0.0151
1115,18536,0.01
1115,221,0.0299
1115,529,0.2559166666666667
1115,1193,0.25598333333333334
1115,16772,0.05942777777777778
1115,15451,0.0407
1115,325,0.018583333333333327
1115,355,0.26708333333333334
1115,71,0.19890000000000002
