node,lt_mean,lt_std
8054,12.37,82.08319777386795
8131,16.505,44.19588619751752
8134,8.84,35.905296987475175
8144,3.44,10.852894850368994
8154,32.235,154.99764879072606
8178,8.565,58.52350620814232
8209,1.66,4.201507267229573
8268,7.9,41.893020010834036
8296,10.255,38.23860522624016
8306,5.55,17.448488437217666
8329,24.555,113.23687528637973
8353,10.76,39.75809263091278
8383,51.535,153.26257160269546
8385,34.085,140.56396735862995
8428,2.5,11.57974318632786
8499,5.865,11.754899545150648
8600,3.025,3.311981447038561
8629,7.14,24.59277174518059
8682,37.765,112.61121705243289
8691,7.1,23.553424784847692
8732,4.51,8.52604051328463
8755,2.98,6.416812089108943
8942,1.315,1.4582205029335855
9102,15.065,50.27033226996479
9106,22.3,94.30321032386402
9134,27.28,98.15090217613871
9160,18.885,61.154896630683204
9163,8.12,37.99663566170089
9236,4.85,21.847518631454665
9254,27.735,63.02169025193672
9358,14.445,112.93533069681068
9481,12.535,54.42147794121851
9483,8.1,21.98766214112271
9490,7.205,23.337441071781935
9506,5.59,17.145604649412913
9520,5.925,19.920933536479264
9563,25.74,68.9822816082463
9570,29.025,77.69133861298431
9574,13.02,37.78436038160811
9634,14.81,44.207413144001336
9682,1.0,0.0
9731,13.45,76.74101522058088
9784,55.48,150.5597248727854
9796,43.375,94.27866518222834
9797,8.595,80.25450080523515
9798,17.285,38.6118915080464
9906,19.695,49.79850833268809
9914,42.605,207.07731417329651
9937,15.92,93.87050633611706
10005,1.0,0.0
10128,2.07,7.772849280003326
10152,12.62,95.60153696121593
10403,24.565,121.25588945961847
10445,4.46,27.53487327428902
10538,26.27,99.76130859941313
10552,11.765,47.722815408908595
10635,1.205,1.8466253343946464
10714,16.945,43.797294322249506
10726,13.9,41.714150497868154
10741,30.455,121.15614732722348
10750,54.22,118.66947298735036
10911,14.36,41.94565040549137
10913,23.85,67.61513538153508
11020,6.965,13.389179423255957
11057,11.935,57.94010748416318
11108,20.25,99.21712396780211
11135,37.145,106.09914759602461
11170,52.31,141.23487654173383
11178,41.28,87.34211369162418
11180,11.21,37.3662559728311
11285,18.945,53.15864163900845
11310,19.76,79.61775767178713
11321,14.285,72.43311782457624
11408,11.865,69.16586120900918
11469,5.115,17.678359567135313
11501,38.16,132.99519921814988
11508,7.905,26.064781587344633
11544,39.145,93.35281309938034
11559,12.26,31.02264369957133
11677,16.745,48.27548640811088
11683,1.435,4.061805796891119
11762,53.36,160.35754773498468
11789,1.38,1.2742521700844085
11850,42.68,91.68022643731848
11881,10.01,60.685695747364626
11931,1.69,5.7339594921211665
12003,5.495,17.061814162408485
12126,1.985,3.0099959097786866
12266,1.19,2.028416220061614
12390,1.005,0.07071067811865475
12497,4.25,4.602544631551892
12687,3.72,7.005496765014106
12746,13.755,52.50848196617343
12793,16.1,48.326153223975275
12818,50.86,137.2175780233457
12830,14.295,35.360426664130436
12860,19.365,105.55206281652727
12875,78.31,146.10171957342445
12882,87.34,186.32509116592416
12909,15.985,68.66980768457988
12915,53.175,135.6606554687506
12929,66.255,137.16464806352968
12961,34.485,100.9117718778022
12970,1.0,0.0
13006,32.265,81.81100155159068
13082,1.08,1.0626599790882214
13118,1.0,0.0
13205,21.855,58.553879109705186
13229,10.255,42.030617877875414
13234,7.855,28.57070881182422
13383,38.45,131.71080510309136
13425,37.755,96.07537333681844
13543,7.48,39.54603703566428
13556,24.585,79.86170694507413
13609,47.79,93.75840813216374
13620,20.42,61.77519301760059
13627,3.335,19.896535770791658
13640,1.09,0.43916320611822696
13644,11.635,32.13620158421506
13659,17.015,76.95730575811329
13662,33.18,128.29577792416174
13668,10.8,47.00219175901007
13707,1.0,0.0
13763,4.435,16.25011093893325
13813,4.835,25.992804860626585
13820,56.36,133.13177965372822
13879,18.735,105.95971916453507
13894,1.075,0.37426645172179424
13903,12.845,55.32545076646518
13920,23.91,101.35405825929291
14178,2.27,3.2340990994285597
14368,3.07,13.930015313457691
14486,36.445,106.75867199073868
14553,1.35,2.083073685662487
14590,9.745,50.990589091315634
14723,15.935,55.71040315866062
14790,9.47,36.19377080695144
14825,37.425,116.19665523775721
14859,8.155,31.367828716568194
14975,2.48,9.792808354981064
14992,2.49,11.258046815076417
15067,24.5,85.16180284209925
15182,10.875,54.1748460516836
15260,12.34,39.20560927973158
15349,16.035,41.7593461389154
15518,2.995,8.357284007373417
15595,11.315,51.3282448423182
15759,22.38,73.99705005664366
15783,28.565,74.61327953127419
15835,90.38,181.39583192343747
15846,19.035,68.65882277408795
16078,6.335,34.718143997239615
16107,48.33,118.08408170349972
16108,43.275,113.02905472070125
16164,18.34,68.8984716592823
16188,6.15,47.08046677507345
16221,32.29,107.165517498417
16442,2.71,8.220326565545989
16539,1.815,3.5045949736949975
16598,14.065,43.53858999893632
16872,20.34,80.67189207434193
16877,1.355,2.506068012728727
16883,6.68,26.018115065426798
16953,30.695,91.26080565194023
16974,41.535,102.60706517643219
16976,12.265,77.18635528518661
16986,13.745,42.70266458681554
17030,34.88,124.181240541849
17175,33.43,130.13531844018226
17242,13.205,68.34572896927583
17260,8.24,36.69475336642986
17333,25.555,88.09124423890145
17355,8.745,64.2280013372586
17508,90.125,166.7361209972996
17511,38.11,129.43028584713997
17528,17.415,66.0857732201913
17575,3.7,10.389886849418456
17665,2.975,9.295504668127272
17885,12.365,58.84586608058267
17921,17.715,60.20879729206342
18052,4.96,25.18710685566713
18065,24.26,96.94744159677863
18093,17.165,44.84532630561725
18099,25.865,87.3699853881965
18114,2.09,10.193696939110566
18126,17.71,56.60163092275326
18131,13.125,75.13598643317616
18132,4.76,13.92125737981939
18153,15.975,46.169279688280525
18166,6.805,22.161059038061385
18187,32.45,107.22637257165034
18199,1.005,0.07071067811865477
18284,3.245,14.79627058131805
18289,5.6,33.422677584006074
18469,97.9,173.7873708048323
18585,17.065,62.87317357008368
18606,4.635,16.54662287728877
18648,1.7,5.032557318682932
18668,5.61,38.7630075428732
18702,4.715,21.669833488448536
18817,8.67,30.88414239146493
18826,33.275,98.19818630692652
19148,4.645,13.484738255863396
19174,1.255,1.3109415849670725
19242,11.935,58.49778396352477
19245,19.625,52.849785944428
19278,18.985,123.66641291562188
19367,2.815,8.406193875791049
19700,44.245,102.28762764305476
19778,13.895,62.03641316024761
19863,9.345,50.15098785581967
20080,50.9,106.71560853749389
20115,9.15,33.58866613103759
20139,1.015,0.12185748327926268
20199,10.585,28.370179952773718
20262,11.69,25.522556778712687
20367,34.34,87.76135068107621
20383,45.64,91.25457460826101
20458,4.31,27.55485894096142
20461,4.46,13.970478565775187
20522,5.455,15.695531963526767
20548,4.575,13.388451297319774
20554,36.99,153.1079689328866
20559,1.24,1.4707875714738718
20689,38.235,141.8363760211536
20703,34.875,142.39949951566388
20880,16.945,104.61752293725769
21006,42.08,137.0715750380694
21123,9.125,73.21929184642845
21386,177.705,208.13364950261257
21585,57.21,135.76600435933324
21586,27.245,96.44971598489981
21778,1.41,1.3934159609395196
21929,11.395,64.17328124013629
21949,1.735,7.489005341500643
21983,3.4,22.545765850574796
21985,6.955,32.455194859480265
22498,1.585,4.009132163388679
22510,16.175,82.58374385279295
22518,15.72,58.341066154125095
22566,26.32,62.662192363168984
22593,3.8,8.359389749552573
22627,8.575,67.74489819282172
22678,2.855,8.343382717811727
22700,12.685,39.14354173163796
22713,2.8,8.2370653895156
22722,8.95,52.273512417882465
22781,1.93,3.071198675848351
22784,8.78,57.20729826581895
22804,14.15,49.56197582054393
23003,4.585,11.173945601331141
23014,7.12,54.193081202781386
23371,1.465,2.792447639454583
23417,12.435,35.8243309559608
23816,4.24,17.63910684961858
23854,12.51,52.00463740434875
23951,18.09,81.83886545827409
24079,3.13,4.234709413772741
24156,40.385,67.80497287613696
24703,1.775,1.0342744404124335
24792,1.37,1.0433325038394226
24857,35.23,91.637351121707
24883,11.485,31.622773026244026
24927,3.475,5.211060425073657
24954,23.32,86.94344953523196
25019,1.105,1.2892968751070502
25152,2.1,3.45974699164999
25522,8.325,21.212714851163767
25620,24.255,88.51227081838505
25623,6.1,28.576970029735516
25699,18.865,52.29493835821443
26135,19.105,103.54730414636538
26164,3.9,10.419348063595521
26173,26.94,115.34177484816864
26190,1.44,4.968888129776231
26245,3.545,9.891266895803597
26339,12.69,45.69347181856694
26498,14.035,115.31997771984926
26530,9.605,43.59116796580605
26542,9.07,31.69365137828777
26630,5.29,17.471467047847472
26660,2.925,16.983272142414624
26720,29.99,77.36313835334886
26747,6.285,12.398888546395185
27025,1.015,0.12185748327926267
27050,14.285,44.52353874651657
27148,32.305,57.25743659321582
27314,12.8,58.903122917611384
27381,33.125,137.2214194826162
27420,5.76,18.04941291379482
27509,9.945,37.17853131788256
27519,20.92,78.67242434143488
27724,3.09,11.153199959954707
27738,11.05,35.87299624085619
27819,45.11,90.28335016260148
27853,16.865,38.22397331097844
27857,8.47,33.5734266180021
27877,8.285,29.352711687629228
28264,8.305,33.432178027137134
28383,9.635,29.04046345339447
28605,14.32,45.43489018619013
28639,53.74,160.81414223167235
28648,12.705,64.16324951200414
28668,17.78,41.25130240063632
28683,1.715,0.6678360765379691
28711,19.26,81.74984763251672
28867,61.205,152.22699585267935
28997,7.4,37.028306434225904
29233,11.895,22.990799448833492
29332,15.35,59.32423047632425
29384,15.625,56.88032376099646
30149,2.565,15.37000194531526
30269,39.975,104.31169167500114
30771,2.35,4.784554294706559
31382,10.23,59.23275866015749
31387,26.245,156.5732123613287
31634,10.725,60.659684814620036
31775,6.33,14.778467971271226
32101,29.39,103.1337030437557
32440,43.885,115.60064585290188
32469,10.94,20.270194967491076
32592,6.565,34.02239544711394
32611,8.28,31.197886798684255
32645,9.005,31.16941831653191
32692,4.515,17.047665219825156
33033,7.185,18.99406876478039
33228,18.84,68.52475912446046
33807,1.035,0.36667047356025895
34294,10.61,13.052191329139422
34394,18.49,43.26696257251318
34399,10.865,42.61050398964152
34677,1.725,3.2437609228522244
35184,6.195,17.218868200626684
35280,11.595,21.859095941435555
35333,7.22,19.31259905895787
35344,27.86,62.84423113488359
35391,20.285,80.3082864927212
35640,5.37,45.28639295566245
36124,4.455,16.43406117897128
36268,17.21,45.74449358630322
36294,4.375,29.489873485502695
36303,5.275,18.926447821386834
36332,1.9,4.214118409566733
36474,7.855,17.141268636021703
36567,18.815,51.41515697568345
36874,3.185,20.815552143896554
37153,15.96,81.86775952871348
37219,11.135,32.268919891356354
37435,1.0,0.0
37582,6.93,48.1610061415126
37726,19.45,74.32508723819181
37728,30.045,87.19257825937703
37756,8.345,26.679862260724963
37766,5.525,29.900662586564497
37820,11.885,37.108448630992314
38236,7.75,35.96169793812529
39029,2.18,14.437792395177006
39041,7.95,44.25006032985695
39103,1.01,0.09974842727441166
39356,4.58,38.47904343820929
39412,24.415,67.11029528819212
39420,11.49,46.54051997990568
39563,8.865,60.20623496485406
39657,3.905,32.72784032995939
39688,38.625,85.78004110666599
39867,27.945,48.692987277946415
39919,6.04,34.728934542717575
39992,11.785,35.08537720286525
40036,15.3,63.143292414035734
40049,3.825,6.373183059630234
40084,12.43,20.818553283165958
40240,16.63,63.26289647456682
40445,22.975,104.24981773359337
40478,1.035,0.20974979111878003
40550,20.33,45.48743379402524
40592,9.685,44.502902338869035
40649,6.555,12.062107910153221
40698,1.58,8.131680091194417
40926,10.585,33.26538296063323
40971,21.375,132.03351323845948
41180,36.09,143.6744711782219
41777,13.21,36.33396046974628
41809,39.665,110.21059226880693
42051,4.01,21.428387221031645
42095,30.185,76.97875955164875
42302,8.275,32.40555469166316
42303,26.46,75.17215350990408
42326,12.525,47.18326693216526
42492,11.4,26.476499487765146
42578,13.77,91.41235250749637
42623,1.01,0.09974842727441166
42660,3.995,13.60405552154084
42710,23.36,65.4952558794419
42736,6.28,24.118876445743176
42890,4.3,12.166351158112795
43017,13.475,61.36921277303392
43130,7.38,33.44470573511663
43544,3.55,14.318610723995766
43735,7.335,28.896675662117403
43837,2.605,9.130487611299875
43845,15.885,40.67942790000072
43876,9.1,67.9910576443549
43892,8.395,43.727789480653165
44041,11.865,78.76328491277683
44287,26.05,93.68163503973761
44377,8.09,36.824886439832134
44445,15.875,61.21959300615446
44499,10.09,44.544618250416924
44611,6.505,13.880682321433003
44620,17.13,66.76564503383398
44693,21.54,60.90752855908602
44714,11.825,35.31074366379802
44737,24.025,53.65443473594863
45462,9.805,16.455115591989276
45713,7.7,48.67366462616826
45793,3.91,19.543069303181237
45831,3.195,12.342148033889899
46040,16.945,73.31670115561467
46158,27.64,73.32320137102909
46319,4.27,30.339901915484266
46328,17.285,66.23662299763367
46344,10.455,56.84138183086519
46535,20.88,68.80513303277809
46795,8.71,38.77075906909703
46919,13.29,32.221374659139286
47003,13.045,88.78958795741896
47335,32.37,103.96768487124949
47517,12.65,46.3800934165363
47656,7.41,36.43555472668429
47768,4.52,23.70207886902682
48050,11.515,43.28913862174974
48143,3.035,6.975461296681931
48167,1.845,3.7026372510773085
48357,26.515,106.26547667358066
48634,10.105,46.422074706980766
48673,7.445,43.48461259644975
48786,11.765,33.36142530666912
48915,4.745,26.422161685613524
48954,15.11,39.850447813729446
48998,1.4,0.49112730544203487
49004,26.325,102.48926589216832
49007,80.23,166.0325302629808
49093,117.615,230.70696847192875
49125,49.995,136.81486215882282
49610,14.405,89.21258544628137
49772,1.365,0.8277686905320385
49865,17.85,60.124807378581735
50176,8.525,47.92938036854392
50179,4.945,10.27276122157903
50325,11.445,30.949740015631406
50373,6.39,9.186941792429481
50598,16.43,47.388855420767996
50617,12.53,38.33964975998859
50693,2.755,5.286274538128181
50814,1.59,2.1459088105312345
50848,3.645,10.008487604059018
50887,17.81,61.843975344670085
50925,35.16,93.5403301620973
50973,7.975,70.24397093175546
51169,41.745,111.13941615880749
51235,19.505,75.02843665259635
51257,5.52,8.977336064449764
51260,7.555,74.13946503976076
51430,9.63,24.223065132681093
52285,38.95,81.85541549113371
52447,10.06,54.236003914401884
52627,24.505,83.7523867506602
52802,3.985,5.390739780112227
53000,9.06,23.328684868385576
53015,29.04,58.45651564287362
53701,4.45,7.164085468712324
53741,7.34,8.146547192263657
53784,6.08,16.95407927373529
54264,9.145,54.616561765598874
54723,8.305,57.45876367111517
55380,8.42,44.7471242162906
55757,7.4,53.441744923818796
55822,5.815,15.387156917050978
56285,17.585,82.6796370754896
56340,36.43,87.03407234378798
56352,22.765,50.51911201111872
56476,12.045,50.61881366134939
57360,30.485,115.7639678668687
57812,16.37,45.9835353973375
58221,9.97,48.67984941116259
58328,9.575,38.96170488102621
58466,3.99,11.681273937547227
58503,3.95,15.964391909660264
58630,6.475,21.574211643538703
58794,2.055,7.546304296986279
59584,3.27,12.930704372844094
59790,5.935,25.007351180509435
60457,7.22,14.080229555003996
60821,2.545,1.5459381045551526
61199,15.19,75.30076310784051
61959,4.045,13.395528204568752
62125,6.865,39.96464235034457
62591,9.89,27.375077613987862
63129,2.09,3.9254228719487143
63474,17.12,61.475374814170216
63525,1.585,1.8682146907283612
63579,5.065,16.778808571690277
63789,6.42,41.307081413171424
64073,12.785,51.53199498891623
64371,3.815,12.216669351760785
64591,7.465,40.61287731766983
64851,4.99,15.743225391534075
64934,8.85,54.88798552300739
65610,4.275,44.61391466694611
65746,2.31,5.4241132939058
65762,12.7,41.6636447815408
65912,12.335,69.02510485687444
66073,3.77,11.890078630910992
66105,2.745,13.155810570192699
66473,14.985,59.062906375725696
66505,8.175,23.547543588349633
67125,10.56,60.95485107312407
67347,3.605,28.543521825292597
67470,1.795,9.038887233064715
67476,10.505,58.14952114201136
67647,18.245,68.4717230635865
67721,1.89,4.493199775338899
67747,27.29,64.79031427706308
68644,22.47,101.71607493163255
68878,12.385,30.721586128833856
69245,12.125,25.53919787582812
70035,11.485,31.050449709073106
70275,23.185,77.75351322670558
70375,4.71,10.588981663187287
70865,1.03,0.19823340387548288
71279,2.835,12.876989527699495
71665,15.25,57.17686129315498
72329,28.165,71.6502376673584
73195,2.63,9.163127990640769
73264,3.81,18.3952664874888
73366,27.52,76.04593692376382
73994,8.825,46.13879405210884
74581,27.335,73.93935294937917
75040,2.07,5.056971902642986
75104,14.475,47.79572713813774
75548,25.12,69.8871710932492
76405,41.735,160.3150314899013
76500,9.035,42.94912000900296
76670,1.415,2.466412567834885
76771,11.23,124.87725470924879
76825,28.285,88.14614278252444
76834,22.025,62.66577512374116
76960,2.06,0.23808279460185094
77086,29.1,81.28707117185668
78175,4.05,19.527522131673926
78297,5.25,37.91258790438923
78455,6.14,29.293702480654872
79869,14.13,58.54846465593986
80298,26.895,73.53065866575041
80687,1.625,3.824593123825601
81181,28.645,82.40956044820486
81480,2.55,12.382005909858014
81842,5.075,7.526794682396669
81925,7.07,27.63427883687524
81941,32.945,95.39213948948786
82507,5.88,16.428789536303054
82804,12.555,55.223137811507456
83261,5.23,17.25589550409486
83284,20.275,83.53466090710084
83297,6.675,49.8183572450253
83362,2.385,7.073680781530574
83393,26.0,67.66181052126136
83519,40.59,155.21154926462665
84474,2.58,17.135979955789697
84831,7.35,36.98481964836534
85143,14.435,42.04156563695065
85147,24.52,55.04826205956819
85173,7.24,29.139974098345753
85208,9.235,43.9266150820071
85586,1.19,1.067519550148731
86039,15.47,56.43779962162463
87012,11.265,63.79509263431714
87071,14.585,50.21944582224567
87208,10.62,18.204466843753668
87330,18.035,32.74868174108531
87598,2.545,8.141214397084532
88045,39.85,85.25343536307514
88136,16.08,51.58418596048629
88238,31.12,103.49925642439182
88359,2.03,7.634166785744389
88387,5.755,28.01498118604172
88819,6.415,27.482708588433997
89299,5.08,22.448457994518428
89428,5.725,18.447790650901737
89445,4.605,27.43835438683024
89730,7.195,24.334911435484297
89738,4.33,23.225161801449687
89809,3.89,19.196364291449836
90640,10.54,47.20827795564766
91362,15.63,60.24808927515074
91969,16.195,51.73382761402823
92114,6.525,57.82097978690423
92221,33.135,97.0648996741032
92389,1.975,2.726083759409564
92548,2.025,4.597833770036106
92846,7.835,18.328596845136776
92894,16.05,66.0127709587186
93057,15.36,111.38303868422993
93219,9.16,74.62175575635302
93220,18.04,80.56981990421095
93326,93.805,217.52640219813856
93644,19.425,74.78454395846362
93876,3.745,18.78254227926459
94243,19.585,61.89180683877992
94872,4.11,20.003966943267443
95842,63.93,130.17678393391384
96362,16.99,76.17369664327383
98175,5.345,15.370008484188293
98645,4.01,22.984152285464155
98704,15.815,56.82230766381463
98929,6.585,18.586285942210942
99612,12.005,51.35270662182212
99717,2.845,3.62029108466273
99895,26.0,86.37309510367766
100549,6.96,24.974125303468924
101555,2.095,3.337916029064456
101589,15.285,40.070713562739755
102214,1.67,3.8983439339206183
103516,4.14,10.868348771783394
103831,1.015,0.15779574610057515
104091,1.56,4.618773140849544
104642,4.185,7.813837423211588
104817,3.81,21.99437799340056
105408,10.63,37.958759689772926
107495,5.09,26.853256542450737
108134,15.235,56.66191523581738
108738,18.935,83.01807501318295
109165,6.54,16.958666867108033
109392,11.68,36.4415633266253
109508,20.705,80.96359362369182
109732,2.275,8.908771297443367
110063,11.815,26.34103310664994
110137,10.21,23.710055539123942
110524,1.615,2.990231163649443
110910,7.64,34.57248448429886
113077,23.05,138.5949867482904
113720,1.12,0.9902032683054593
115921,1.795,2.219822755385356
116844,6.645,19.34840507366104
118426,8.61,19.367067836482487
118781,1.535,1.1292257319813626
119954,2.705,4.288347539917396
120031,9.265,24.853637388866975
120066,3.58,12.83421933464004
120147,5.07,14.730582142307082
120696,10.61,36.56340125805843
121052,6.18,20.48991908035749
121078,8.105,60.30753659244627
122030,19.24,63.81972411355011
122165,6.405,22.568510436370918
122541,7.595,40.6781826995589
122726,1.715,3.6109513773029716
122740,5.945,38.18708212479751
123232,9.52,27.38887277269355
123440,11.28,34.342812111395205
124588,1.86,3.2686111875653534
125256,9.98,45.2957850213849
125261,12.6,48.691418867771596
125731,19.2,76.00892568586664
125794,5.065,14.473707751657903
127734,18.185,59.86518165740726
129218,7.72,47.210015120080094
130429,3.77,12.181091698812322
130904,18.545,61.38745861637281
131916,1.055,0.3908179799693672
132483,55.43,109.90413867772432
136386,6.06,20.973694939065577
136879,1.005,0.07071067811865477
138529,18.72,63.26860343728571
138795,15.125,42.1542915547446
139896,4.75,16.191613313951848
140416,2.22,0.7579395502340838
143996,4.375,2.8819966208538594
144159,35.21,104.75943200001049
144560,18.785,47.97632136856994
145323,10.715,33.406492538406255
145836,7.55,51.40564366881352
148858,4.08,11.694331401780667
149433,3.93,10.990406963626535
151885,4.825,17.29421360226024
151949,1.635,1.7455686896399285
152264,22.035,87.48900160597361
152834,8.765,23.357819109836413
154216,9.53,35.01326525359486
155251,5.675,31.307188876947805
156223,3.11,12.327111926246594
156780,3.935,12.801961807889182
156886,22.69,113.30704449264526
158577,13.03,75.15510995776548
158743,1.875,3.6669616905826823
159956,2.505,5.072338522856323
160613,1.0,0.0
160723,5.07,13.968561254387938
163479,53.915,112.30874429547387
